e1e977db524c1bb0302082dd4c182a9a,1,1
1d828def5d295f5c190a65beccfb089e,2,1
844ec42cde773e4fab7aa1b4f024270c,2,1
7e49c23ec51cd9073bbff15f0a1373d9,2,1
b84d19d9920efbe7ff20d09de4483802,1,1
6be1ab099167f402846d17619e6ccf9c,2,1
efc539ba285d33d504952aff496b6d86,2,1
73970aebe8ade0af9a55c153f69ab89c,2,1
